countryName,indicatorName,dataYear,dataValue,displayValue,dataPR,dataSE
"Benin","Fiscal Policy","2013","-1.17066666666667","-1.2","0.8",""
"Benin","Fiscal Policy","2014","-1.486","-1.5","0.76",""
"Benin","Fiscal Policy","2015","-3.87466666666667","-3.9","0.38",""
"Benin","Freedom of Information","2012","34","34","",""
"Benin","Freedom of Information","2013","34","34","",""
"Benin","Freedom of Information","2014","36","36","",""
"Benin","Freedom of Information","2015","38","38","",""
"Benin","Freedom of Information","2016","38","38","0.886792452830189",""
"Benin","Gender in the Economy","2010","2","2","0.513513513513513",""
"Benin","Gender in the Economy","2011","2","2","0.473684210526316",""
"Benin","Gender in the Economy","2012","2","2","0.473684210526316",""
"Benin","Gender in the Economy","2013","3","3","0.282051282051282",""
"Benin","Gender in the Economy","2014","3","3","0.282051282051282",""
"Benin","Gender in the Economy","2015","3","3","0.254901960784314",""
"Benin","Gender in the Economy","2016","3","3","0.254901960784314",""
"Benin","Girls' Pri Edu Completion Rate (LIC only)","2011","61.5","61.5","0.466666666666667",""
"Benin","Girls' Pri Edu Completion Rate (LIC only)","2012","62.7","62.7","0.425531914893617",""
"Benin","Girls' Pri Edu Completion Rate (LIC only)","2013","68.4","68.4","0.458333333333333",""
"Benin","Girls' Pri Edu Completion Rate (LIC only)","2014","70.2","70.2","0.510204081632653",""
"Benin","Girls' Pri Edu Completion Rate (LIC only)","2015","70.2","70.2","0.510204081632653",""
"Benin","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","47.5","47.5","0.454545454545455",""
"Benin","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","47.5","47.5","0.422222222222222",""
"Benin","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","57.2","57.2","0.555555555555556",""
"Benin","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","58.6","58.6","0.521739130434783",""
"Benin","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","58.6","58.6","0.521739130434783",""
"Benin","Government Effectiveness","2010","0.35","0.35","0.769230769230769","0.19711625576019290"
"Benin","Government Effectiveness","2011","0.37","0.37","0.830188679245283","0.19824577867984770"
"Benin","Government Effectiveness","2012","0.44","0.44","0.830188679245283","0.19683122634887700"
"Benin","Government Effectiveness","2013","0.43","0.43","0.867924528301887","0.17507523298263550"
"Benin","Government Effectiveness","2014","0.45","0.45","0.867924528301887","0.20174540579319000"
"Benin","Government Effectiveness","2015","0.32","0.32","0.792452830188679","0.17959471046924590"
"Benin","Health Expenditures","2009","2.33","2.33","0.530612244897959",""
"Benin","Health Expenditures","2010","2.69","2.69","0.63265306122449",""
"Benin","Health Expenditures","2011","2.93","2.93","0.73469387755102",""
"Benin","Health Expenditures","2012","2.15","2.15","0.529411764705882",""
"Benin","Health Expenditures","2013","2.22","2.22","0.509803921568627",""
"Benin","Health Expenditures","2014","2.25","2.25","0.549019607843137",""
"Benin","Immunization Rates","2010","72","72.0","0.269230769230769",""
"Benin","Immunization Rates","2011","72.5","72.5","0.283018867924528",""
"Benin","Immunization Rates","2012","73","73.0","0.226415094339623",""
"Benin","Immunization Rates","2013","66","66.0","0.132075471698113",""
"Benin","Immunization Rates","2014","66.5","66.5","0.169811320754717",""
"Benin","Immunization Rates","2015","77","77.0","0.320754716981132",""
"Benin","Inflation","2010","2.2","2.2","0.78",""
"Benin","Inflation","2011","2.7","2.7","0.938775510204082",""
"Benin","Inflation","2012","6.7","6.7","0.42",""
"Benin","Inflation","2013","1.0","1","0.86",""
"Benin","Inflation","2014","-1.1","-1.1","1",""
"Benin","Inflation","2015","0.3","0.3","0.94",""
"Benin","Land Rights and Access","2012","0.5174127","0.52","",""
"Benin","Land Rights and Access","2013","0.4971523","0.5","",""
"Benin","Land Rights and Access","2014","0.4972502","0.5","",""
"Benin","Land Rights and Access","2015","0.5438089","0.54","",""
"Benin","Land Rights and Access","2016","0.545521393632993","0.55","0.156862745098039",""
"Benin","Natural Resource Protection","2011","0.54081595843","0.5","0.0188679245283019",""
"Benin","Natural Resource Protection","2012","100","100","1",""
"Benin","Natural Resource Protection","2013","100","100","1",""
"Benin","Natural Resource Protection","2014","100","100","1",""
"Benin","Natural Resource Protection","2015","100","100","1",""
"Benin","Natural Resource Protection","2016","100","100","1",""
"Benin","Political Rights","2010","33","33","0.942307692307692",""
"Benin","Political Rights","2011","32","32","0.943396226415094",""
"Benin","Political Rights","2012","32","32","0.924528301886792",""
"Benin","Political Rights","2013","32","32","0.924528301886792",""
"Benin","Political Rights","2014","32","32","0.924528301886792",""
"Benin","Political Rights","2015","33","33","0.924528301886792",""
"Benin","Primary Education Expenditures","2011","2.7","2.66","0.787878787878788",""
"Benin","Primary Education Expenditures","2012","2.5","2.50","0.756756756756757",""
"Benin","Primary Education Expenditures","2013","2.3","2.29","0.684210526315789",""
"Benin","Primary Education Expenditures","2014","2.1","2.14","0.657894736842105",""
"Benin","Primary Education Expenditures","2015","2.1","2.14","0.657894736842105",""
"Benin","Regulatory Quality","2010","0.50","0.50","0.846153846153846","0.1665138453245163"
"Benin","Regulatory Quality","2011","0.46","0.46","0.830188679245283","0.1642275303602219"
"Benin","Regulatory Quality","2012","0.42","0.42","0.811320754716981","0.1837582588195801"
"Benin","Regulatory Quality","2013","0.42","0.42","0.754716981132076","0.1793933212757111"
"Benin","Regulatory Quality","2014","0.25","0.25","0.69811320754717","0.1871447414159775"
"Benin","Regulatory Quality","2015","0.26","0.26","0.69811320754717","0.1785946637392044"
"Benin","Rule of Law","2010","0.22","0.22","0.711538461538462","0.1410396397113800"
"Benin","Rule of Law","2011","0.22","0.22","0.679245283018868","0.1373807787895203"
"Benin","Rule of Law","2012","0.28","0.28","0.754716981132076","0.1416265815496445"
"Benin","Rule of Law","2013","0.29","0.29","0.754716981132076","0.1377392262220383"
"Benin","Rule of Law","2014","0.30","0.30","0.773584905660377","0.1524869352579117"
"Benin","Rule of Law","2015","0.25","0.25","0.754716981132076","0.1461987048387528"
"Benin","Trade Policy","2012","59.3","59.3","",""
"Benin","Trade Policy","2013","60","60","",""
"Benin","Trade Policy","2014","58.4","58.4","",""
"Benin","Trade Policy","2015","58.8","58.8","",""
"Benin","Trade Policy","2016","68.72","68.7","0.428571428571429",""
"Bhutan","Access to Credit ","2012","48","48","",""
"Bhutan","Access to Credit ","2013","52","52","",""
"Bhutan","Access to Credit ","2014","52","52","",""
"Bhutan","Access to Credit ","2015","52","52","",""
"Bhutan","Access to Credit ","2016","52","52","0.37037037037037",""
"Bhutan","Business Start-Up ","2012","0.9644654","0.964","",""
"Bhutan","Business Start-Up ","2013","0.9210515","0.921","",""
"Bhutan","Business Start-Up ","2014","0.9409429","0.941","",""
"Bhutan","Business Start-Up ","2015","0.9434587","0.943","",""
"Bhutan","Business Start-Up ","2016","0.963915991618603","0.964","0.592592592592593",""
"Bhutan","Child Health","2011","80.54813658","80.5","0.346153846153846",""
"Bhutan","Child Health","2012","80.54813658","80.5","0.346153846153846",""
"Bhutan","Child Health","2013","80.54813658","80.5","0.346153846153846",""
"Bhutan","Child Health","2014","80.54813658","80.5","0.346153846153846",""
"Bhutan","Child Health","2015","80.54813658","80.5","0.333333333333333",""
"Bhutan","Child Health","2016","80.54813658","80.5","0.333333333333333",""
"Bhutan","Civil Liberties","2010","24","24","0.222222222222222",""
"Bhutan","Civil Liberties","2011","24","24","0.148148148148148",""
"Bhutan","Civil Liberties","2012","24","24","0.185185185185185",""
"Bhutan","Civil Liberties","2013","27","27","0.296296296296296",""
"Bhutan","Civil Liberties","2014","27","27","0.259259259259259",""
"Bhutan","Civil Liberties","2015","27","27","0.296296296296296",""
"Bhutan","Control of Corruption","2010","1.34","1.34","1","0.2124982923269272"
"Bhutan","Control of Corruption","2011","1.30","1.30","0.962962962962963","0.2051523476839066"
"Bhutan","Control of Corruption","2012","1.39","1.39","1","0.2194391787052155"
"Bhutan","Control of Corruption","2013","1.31","1.31","1","0.1992709934711456"
"Bhutan","Control of Corruption","2014","1.72","1.72","1","0.2091003209352493"
"Bhutan","Control of Corruption","2015","1.43","1.43","1","0.1966587305068970"
"Bhutan","Fiscal Policy","2010","3.162","3.2","0.925925925925926",""
"Bhutan","Fiscal Policy","2011","3.47033333333333","3.5","0.925925925925926",""
"Bhutan","Fiscal Policy","2012","1.19733333333333","1.2","0.851851851851852",""
"Bhutan","Fiscal Policy","2013","-3.30466666666667","-3.3","0.444444444444444",""
"Bhutan","Fiscal Policy","2014","-1.78166666666667","-1.8","0.592592592592593",""
"Bhutan","Fiscal Policy","2015","-1.044","-1","0.777777777777778",""
"Bhutan","Freedom of Information","2012","58","58","",""
"Bhutan","Freedom of Information","2013","58","58","",""
"Bhutan","Freedom of Information","2014","59","59","",""
"Bhutan","Freedom of Information","2015","59","59","",""
"Bhutan","Freedom of Information","2016","58","58","0.333333333333333",""
"Bhutan","Gender in the Economy","2010","","","",""
"Bhutan","Gender in the Economy","2011","","","",""
"Bhutan","Gender in the Economy","2012","","","",""
"Bhutan","Gender in the Economy","2013","","","",""
"Bhutan","Gender in the Economy","2014","","","",""
"Bhutan","Gender in the Economy","2015","1","1","0.333333333333333",""
"Bhutan","Gender in the Economy","2016","1","1","0.333333333333333",""
"Bhutan","Girls' Pri Edu Completion Rate (LIC only)","2011","93.9","93.9","0.388888888888889",""
"Bhutan","Girls' Pri Edu Completion Rate (LIC only)","2012","102.7","102.7","0.75",""
"Bhutan","Girls' Pri Edu Completion Rate (LIC only)","2013","100.0","100.0","0.714285714285714",""
"Bhutan","Girls' Pri Edu Completion Rate (LIC only)","2014","102.8","102.8","0.652173913043478",""
"Bhutan","Girls' Pri Edu Completion Rate (LIC only)","2015","102.8","102.8","0.652173913043478",""
"Bhutan","Girls' Sec Edu Enrollment Rate (LMIC only)","2011","85.5","85.5","0.285714285714286",""
"Bhutan","Girls' Sec Edu Enrollment Rate (LMIC only)","2012","89.9","89.9","0.434782608695652",""
"Bhutan","Girls' Sec Edu Enrollment Rate (LMIC only)","2013","92.3","92.3","0.521739130434783",""
"Bhutan","Girls' Sec Edu Enrollment Rate (LMIC only)","2014","96.3","96.3","0.56",""
"Bhutan","Girls' Sec Edu Enrollment Rate (LMIC only)","2015","96.3","96.3","0.6",""
"Bhutan","Government Effectiveness","2010","1.01","1.01","1","0.23442836105823520"
"Bhutan","Government Effectiveness","2011","1.10","1.10","1","0.23618850111961370"
"Bhutan","Government Effectiveness","2012","0.90","0.90","1","0.23726089298725130"
"Bhutan","Government Effectiveness","2013","0.80","0.80","1","0.20911681652069090"
"Bhutan","Government Effectiveness","2014","0.65","0.65","0.962962962962963","0.21910275518894200"
"Bhutan","Government Effectiveness","2015","0.82","0.82","0.962962962962963","0.22448372840881350"
"Bhutan","Health Expenditures","2009","4.89","4.89","0.851851851851852",""
"Bhutan","Health Expenditures","2010","4.54","4.54","0.814814814814815",""
"Bhutan","Health Expenditures","2011","4.14","4.14","0.740740740740741",""
"Bhutan","Health Expenditures","2012","2.7","2.7","0.37037037037037",""
"Bhutan","Health Expenditures","2013","2.8","2.8","0.37037037037037",""
"Bhutan","Health Expenditures","2014","2.62","2.62","0.333333333333333",""
"Bhutan","Immunization Rates","2010","93","93.0","0.538461538461538",""
"Bhutan","Immunization Rates","2011","95","95.0","0.653846153846154",""
"Bhutan","Immunization Rates","2012","96","96.0","0.730769230769231",""
"Bhutan","Immunization Rates","2013","95.5","95.5","0.692307692307692",""
"Bhutan","Immunization Rates","2014","98","98.0","0.814814814814815",""
"Bhutan","Immunization Rates","2015","98","98.0","0.777777777777778",""
"Bhutan","Inflation","2010","5.7","5.7","0.333333333333333",""
"Bhutan","Inflation","2011","7.3","7.3","0.37037037037037",""
"Bhutan","Inflation","2012","9.3","9.3","0.111111111111111",""
"Bhutan","Inflation","2013","11.3","11.3","0.037037037037037",""
"Bhutan","Inflation","2014","9.9","9.9","0.111111111111111",""
"Bhutan","Inflation","2015","6.3","6.3","0.222222222222222",""
"Bhutan","Land Rights and Access","2012","0.8909286","0.89","",""
"Bhutan","Land Rights and Access","2013","0.9018718","0.9","",""
"Bhutan","Land Rights and Access","2014","0.9018458","0.9","",""
"Bhutan","Land Rights and Access","2015","0.9106301","0.91","",""
"Bhutan","Land Rights and Access","2016","0.910289486358443","0.91","0.916666666666667",""
"Bhutan","Natural Resource Protection","2011","36.06787298","36.1","0.269230769230769",""
"Bhutan","Natural Resource Protection","2012","100","100","1",""
"Bhutan","Natural Resource Protection","2013","100","100","1",""
"Bhutan","Natural Resource Protection","2014","100","100","1",""
"Bhutan","Natural Resource Protection","2015","100","100","1",""
"Bhutan","Natural Resource Protection","2016","100","100","1",""
"Bhutan","Political Rights","2010","19","19","0.37037037037037",""
"Bhutan","Political Rights","2011","19","19","0.333333333333333",""
"Bhutan","Political Rights","2012","22","22","0.444444444444444",""
"Bhutan","Political Rights","2013","28","28","0.592592592592593",""
"Bhutan","Political Rights","2014","29","29","0.592592592592593",""
"Bhutan","Political Rights","2015","29","29","0.592592592592593",""
"Bhutan","Primary Education Expenditures","2011","1.5","1.47","0.2",""
"Bhutan","Primary Education Expenditures","2012","1.5","1.47","0.25",""
"Bhutan","Primary Education Expenditures","2013","1.2","1.22","0.1875",""
"Bhutan","Primary Education Expenditures","2014","1.9","1.89","0.5",""
"Bhutan","Primary Education Expenditures","2015","1.9","1.89","0.529411764705882",""
"Bhutan","Regulatory Quality","2010","-0.86","-0.86","0.111111111111111","0.1773777902126312"
"Bhutan","Regulatory Quality","2011","-0.85","-0.85","0.111111111111111","0.1743436157703400"
"Bhutan","Regulatory Quality","2012","-0.69","-0.69","0.111111111111111","0.1864104270935059"
"Bhutan","Regulatory Quality","2013","-0.74","-0.74","0.111111111111111","0.1859832555055618"
"Bhutan","Regulatory Quality","2014","-0.65","-0.65","0.111111111111111","0.2028138488531113"
"Bhutan","Regulatory Quality","2015","-0.31","-0.31","0.259259259259259","0.1956200301647186"
"Bhutan","Rule of Law","2010","0.60","0.60","0.851851851851852","0.1645710915327072"
"Bhutan","Rule of Law","2011","0.58","0.58","0.888888888888889","0.1555677354335785"
"Bhutan","Rule of Law","2012","0.65","0.65","0.888888888888889","0.1579172909259796"
