id,title,description,attribution,"data_fields.Publisher","data_fields.tags","data.data_organization","data.data_filename"
"01d60658-6b0f-416c-add9-273ed344b68a","MCC Country Selection Indicators for FY19","Data used to assess country performance for MCC's selection process in FY 2019.","MCC Country Selection Indicators for FY19 (https://catalog.data.gov/dataset/01d60658-6b0f-416c-add9-273ed344b68a) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Millennium Challenge Corporation",selection,"[""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation"",""Millennium Challenge Corporation""]","[""e0a6ea2203fd80d17b66f8750d6b456b66260261af747516d271bba975839443.text.csv"",""eccf33e450e932e0a19430c2f6160b88afae48ea205af08cd8d748ac96a18f43.text.csv"",""626130f27ac479a38d6a268afc45a9b63bc8d059bce1d310bfa6494cc0ef2163.text.csv"",""a0c0b5faf0661ba7a6826ab975627cf2060f095a5588756dc5eeee287a45e695.text.csv"",""e7d4963529b74f79e836c166579ab7dd8fee4548e150e078e976930ef50b20d5.text.csv"",""487849773ae184850735e23af5408134d6a492aef720e4b40799b84c707dab5d.text.csv"",""21a06eebffce1d34dd021f24ccba48f2ff65e55aa7087cdebf0554a7e8eaa324.text.csv"",""dd844b61e55bf704b7a78da5aee0f3bf0d13439ecd5b016d7e261e9795ff78da.text.csv"",""4d3eaf381bdfeb68a3f79255b067944348b991634819883237ea742bce274e35.text.csv"",""4c06fbd79fe152d73bc1057662a9556c796260f6f2f86f57cf9c08de550cf037.text.csv"",""001ae7deb820a33c3d70033c4151da5af3af2fef4981dcde91dd6bfc69bb8112.text.csv"",""e70f5b205e5b1a3bde3465dada4096f74c1f41806ad0525eeb3ca1bf648d80cc.text.csv"",""d889123b9697d2c0688ff8df44a303343c1a2381bac6293bf183c1d75146efdc.text.csv"",""ce2c75110a9409fdb43b9f107e6029bc0484b9b450039fab946947fcc417243d.text.csv"",""74c72e635a7b74167a66be604374e626d73b6792b11228faaeb0857c289b5b95.text.csv"",""1dade1006bb41f8324887f32f600968467974210698f047fae8792511e925070.text.csv"",""f2f19403c19e62811157bbeb6833cfa0ee5b48d3e6d492af9a90726492927bff.text.csv"",""fc040cb4831ea045d7e6d56b818d8366713a226549d8a2889a7ceb0f5334743c.text.csv"",""106988ee816c22827a0cd0a0eff3c64bea776a5aa27a9cf5f4d316dd3f8a8394.text.csv"",""ad08c150c6dda9fd1a7a4b22f4ad685c1997004c96aa813bd473408f073a83d8.text.csv"",""94d090bd76ea98999053374bd0a4615e32065e2e6571914a6db33f88e8e7408b.text.csv"",""b3737d39baea0556896bf431bc789fcf7e194112695d111292eeeb16cb339424.text.csv"",""ff816f3af32250f6dad7daa3d0fad61ae98ce81783e344ea4c0d49ac39e2382c.text.csv"",""213e784fa0732b4ef5c4675d3b555ab6b3076e089d939a56c0150c70e6173bc3.text.csv"",""44dc71cb6b0e9bc9bccc2b83dfc867f5bceabcc0db8a7c6d7ea3cdc2a8a13977.text.csv"",""c55056fc393c9fe0261ff5c30402ca67e815253bde30d5479a2ea8f290f780f8.text.csv"",""bda5ccdec23a9231cf294f874fd80561a7ff4312d3671ea0ea784597c3533bc5.text.csv"",""8a7e947cb08fac1b1f8a524e2b1bcc466f1cad2b98c2d2e2d31b8f8571ee244a.text.csv"",""ab8f75fe5c9da839e6623a57ffc17cc21cd0bbf1bab3813f8e1d73941d4927d1.text.csv"",""e3d214ffac6e30a807ef6778d10543396fed9bda5f208d0b0ec6e7015fe8ebfe.text.csv""]"
"01dda786-8fac-4ac3-ac4b-838a5378de62","Notices of Violation issued by the Department of Building Inspection","These records indicate the actual violations and comments by the inspector found during the inspection. The data should be sorted on the Complaint Number field and the Item Sequence Number field.  The user should be able to link this file with the Building Complaints dataset (https://data.sfgov.org/d/gm2e-bten) to get a more accurate picture of the violations.","Notices of Violation issued by the Department of Building Inspection (https://catalog.data.gov/dataset/01dda786-8fac-4ac3-ac4b-838a5378de62) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","code-violations","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""7653ac175bd2364314f125d643083de9d9bc829eb2cfde54897ab3b128146053.text.csv"",""cd5512baed0851243f617dc5d47d64c510295887c84f267a95ba192403cd288c.application.rdf+xml"",""8723da3b0e5997a28963c2d25c285374cd7d37a648badc26e680280ecc928177.application.json"",""e41b0922796b99308c8457bc42281a80d39c8aad17b6a1368b706d98a5643ce3.text.xml""]"
"02061e95-1eb0-468e-a46f-87ff73e40812","Campaign Finance - Individual Expenditure Ceilings  IECs  - November 4, 2014 Election","In the November 4, 2014 election, only candidates for the Board of Supervisors who have been certified as eligible to receive public funds are bound by an Individual Expenditure Ceiling (IEC). Each publicly financed candidate's IEC begins at $250,000 and may be raised in increments of $10,000.","Campaign Finance - Individual Expenditure Ceilings  IECs  - November 4, 2014 Election (https://catalog.data.gov/dataset/02061e95-1eb0-468e-a46f-87ff73e40812) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""2014"",""campaign"",""candidate"",""ceilings"",""election"",""expenditure"",""finance"",""financing"",""iec"",""individual"",""november"",""public""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""360c69b7e9e1275149c486c97647c72746bd08d2dc333ecfde7a2d784222b26e.text.csv"",""0493a7e2e417d1ea1e9488c381b9ca003825a0604aa0b618430f2483e1c4b819.application.rdf+xml"",""267f0be16a08148f288b130ab2fc0d8c302aa2d2d3fe93d7395fa925696b6eec.application.json"",""8848e03ad264d2aa5b2386a3835d46bb49664328c5c8488a62dc786d5ea3bdf3.text.xml""]"
"022bcacf-6d59-4d82-82f7-336f55e7ae64","PPTS Records","Planning Department records from the City's Accela permitting system. A glossay of the field names is available here: http://default.sfplanning.org/GIS/DataSF_PPTS_Fields.xlsx

This dataset (and more metadata) is also available through DataSF here:
   https://data.sfgov.org/Housing-and-Buildings/Planning-Department-Records/7yuw-98m5","PPTS Records (https://catalog.data.gov/dataset/022bcacf-6d59-4d82-82f7-336f55e7ae64) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""cases"",""enforcement"",""entitlements"",""gis"",""planning"",""planning-applications"",""projects"",""shapefile"",""zoning""]","[""City of San Francisco"",""City of San Francisco""]","[""fd25ed43983eed6a22dcbc2fd37cdecc7e4e40a81e1fb24bae88c0f12093b497.application.json"",""6a9a140d3f8ad541fa5ed0169707d509185e1b7131711ff9d99b6f6a46c5f2fb.text.csv""]"
"022f6ae6-01f4-440a-9ac3-68ee515ef91c","Homewood Community Partners","Homewood Community Partners","Homewood Community Partners (https://catalog.data.gov/dataset/022f6ae6-01f4-440a-9ac3-68ee515ef91c) is licensed under CC BY 3.0 (https://creativecommons.org/licenses/by/3.0/)","data.baltimorecity.gov","[""community"",""homewood""]","[""City of Baltimore"",""City of Baltimore""]","[""53697ddccb9bdbf78f5e672367f84f1cfacc8cbe192c6155734d7e79697972cd.application.json"",""54f6263361056858b89a468e8a774d79be0b812b0e55f890bee1cf3351a5a64e.text.csv""]"
"02362c2b-2564-4193-869e-95e2f6972761","SF Development Pipeline 2017 Q1","Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Department of Building Inspection's Permit Tracking and the Planning Department's Project & Permit Tracking System, processed quarterly.","SF Development Pipeline 2017 Q1 (https://catalog.data.gov/dataset/02362c2b-2564-4193-869e-95e2f6972761) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""commercial"",""construction"",""development"",""planning"",""residential""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""922921a63c9b57275cb6d8199ba5f3f3d88b267f031ca2a0bfcc3e3021bfcf1c.text.csv"",""b66ff355bc4a19eef53b00f0dbdc237c024120730c449cfea31e6a6a3a010f46.application.rdf+xml"",""6b6c398d0151eacd197e3b01dabbfb59103de5d1c495aed81e2cc5b018e1883b.application.json"",""5454215b713f390167d586587445279f30370879ee847f4d49cc46d4ccf30f7a.text.xml""]"
"024dc913-a488-4ba6-8754-8062025bbe51","What's Happening LA Calendar Dataset - ARCHIVED","All-City event calendar - ARCHIVED

For the new LA City Events dataset (refreshed daily), see https://data.lacity.org/A-Prosperous-City/LA-City-Events/rx9t-fp7k","What's Happening LA Calendar Dataset - ARCHIVED (https://catalog.data.gov/dataset/024dc913-a488-4ba6-8754-8062025bbe51) is licensed under CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/)","data.lacity.org","[""all-city"",""calendar"",""event""]","[""City of Los Angeles"",""City of Los Angeles"",""City of Los Angeles"",""City of Los Angeles""]","[""3790deb9c006b54a1ea8fd60b63c686c7ebdcf6fab3a8af1b35cd36b273d08fc.text.csv"",""b9a8cccdd14c72046b9b9c3ce10e6b397378e27544ac1af5671f60d6cce8b015.application.rdf+xml"",""22fdfbcdbc7d643d1b7178e26c7f8dc742617b5c8969e81d98b759f3e9b6a4d4.application.json"",""afe62f358b22558001ae109b23b5cae20929040e78d82a70866fb24bff28cb32.text.xml""]"
"02846064-993a-46a0-9dfa-db3e2204595c","Patient survey (HCAHPS) - State","A list of the state averages for the HCAHPS survey responses. HCAHPS is a national, standardized survey of hospital patients about their experiences during a recent inpatient hospital stay.","Patient survey (HCAHPS) - State (https://catalog.data.gov/dataset/02846064-993a-46a0-9dfa-db3e2204595c) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Medicare & Medicaid Services","[""hcahps"",""hospital-compare"",""patient-survey"",""patient-survey-results"",""quality"",""ratings"",""state-list""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""050c01864357a8a28f6f0ac54b6a94746c32828e9e15e07b7c38ee424ddfca85.text.csv"",""b3dd2a0075d8c74fd6e3233fe0c0afa995ecf19d260112d14d35584d244c8aa6.application.rdf+xml"",""522b17766cb46abe8f7a9e723ee8a4a04ddc564a11faaeb669a1a10cf352e1c5.application.json""]"
"028a0236-9746-414a-b64f-87e5eb079989","SF Development Pipeline 2015 Q3","Snapshot of San Francisco Development Pipeline. Tracking of construction and entitlement activity based on data from Department of Building Inspection's Permit Tracking and the Planning Department's Project & Permit Tracking System, processed quarterly.","SF Development Pipeline 2015 Q3 (https://catalog.data.gov/dataset/028a0236-9746-414a-b64f-87e5eb079989) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""commercial"",""construction"",""development"",""planning"",""residential""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""9003428ea88fcaf41e96839bd89d6b8827df0160f37ff8b6e6f1bba093708a44.text.csv"",""e20ee457a3d47bd7a3ea64598b00ca16939fe4e04d446894cca0a0a9374f23d8.application.rdf+xml"",""a48aafb82de56383c392dd8491654bd131d978e5db1fccc365352188afaac870.application.json"",""fad6786313e48892b9fbb5df8811709c1b6227d0b3ff0e916a8512e7541838b1.text.xml""]"
"028b4ac5-d7ca-4ab3-b306-ceee73bac3b3",Blockfaces,"A. SUMMARY Blockface geography for the City of San Francisco (coincident with curb lines).

B. METHODOLOGY  Dataset created by multiple analysts over several years; various methodologies employed including manual drawing and use of offset tool and street centerline shapefile. Most recent methodology includes use of  the ""blockfaster"" tool.

C. UPDATE FREQUENCY  Updated frequently as this dataset is currently in development, as of June 2015. 

D. OTHER CRITICAL INFO  Attributes are in progress and unverified, except for SFPARK_ID.Some blockfaces are drawn only for portions of a given street length, as they were originally intended to show length of street where parking regulations were in effect. Currently being revised (June 2015).","Blockfaces (https://catalog.data.gov/dataset/028b4ac5-d7ca-4ab3-b306-ceee73bac3b3) is licensed under PDDL (https://opendatacommons.org/licenses/pddl/1.0/)","data.sfgov.org","[""blockface"",""blockfaces"",""right-of-way"",""side-of-street"",""streets""]","[""City of San Francisco"",""City of San Francisco"",""City of San Francisco"",""City of San Francisco""]","[""64a7faf543c7897a26c5bed3be8a8e9953a856d0c8c02509983fa1ca87e6b7ce.text.csv"",""4e9b46a9c2134126613ca91bc9b67dfb7f1a5739e5808e59f3b76ce9925ff1ad.application.rdf+xml"",""71817eb1c539f12d6244ab8ae6ecad42f2bdc42268394f92fd65279b574f8b4d.application.json"",""a407cc458d6c2dfe1f9fd0ed6c26a518adcdf747b48aa4e1059fe8297385a2b9.text.xml""]"
"02b5e413-d746-43ee-bd52-eac4e33ecb41","NNDSS - Table I. infrequently reported notifiable diseases","NNDSS - Table I. infrequently reported notifiable diseases - 2015.
   This table contains the list of nationally notifiable diseases for which less than [HTML_REMOVED]1,000 cases was reported in the past year.
   Note:
   These are provisional cases of selected national notifiable diseases, from the National Notifiable Diseases Surveillance System (NNDSS). NNDSS data reported by the 50 states, New York City, the District of Columbia, and the U.S. territories are collated and published weekly as numbered tables printed in the back of the Morbidity and Mortality Weekly Report (MMWR). Cases reported by state health departments to CDC for weekly publication are provisional because of ongoing revision of information and delayed reporting.
   Case counts in these tables are presented as they were published in the MMWR issues. Therefore, numbers listed in later MMWR weeks may reflect changes made to these counts as additional information becomes available.
   Footnote:
   -: No reported cases    N: Not reportable.    NN: Not Nationally Notifiable.    NP: Nationally notifiable but not published.    Cum: Cumulative year-to-date counts.
   * Three low incidence conditions, rubella, rubella congenital, and tetanus, have been moved to Table 2 to facilitate case count verification with reporting jurisdictions.
   † Case counts for reporting years 2014 and 2015 are provisional and subject to change. For further information on interpretation of these data, see
   http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesS....
   § Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks following the current week, for a total of 5 preceding years. The total sum of incident cases is then divided by 25 weeks. Additional information is available at http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.
   ¶ Data for the Arboviral disease, Chikungunya, and Hantavirus infection disease, non-Hantavirus Pulmonary Syndrome (HPS), will be displayed in this table after the CDC obtains Office of Management and Budget Paperwork Reduction Act approval to receive data for these conditions.
    Includes both neuroinvasive and nonneuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for West Nile virus are available in Table II.
   †† Not reportable in all states. Data from states where the condition is not reportable are excluded from this table except starting in 2007 for the Arboviral diseases, STD data, TB data, and influenza-associated pediatric mortality, and in 2003 for SARS-CoV. Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2012_final.xlsx..
   §§ Data for H. influenzae (all ages, all serotypes) are available in Table II.
   ¶¶ Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.
    Please refer to the MMWR publication for weekly updates to the footnote for this condition.
††† Data for meningococcal disease (all serogroups) are available in Table II.
§§§ Please refer to the MMWR publication for weekly updates to the footnote for this condition.
¶¶¶ Updated weekly from reports to the Division of STD Prevention, National Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention.
* Please refer to the MMWR publication for weekly updates to the footnote for this condition. See Table II for Dengue Hemorrhagic Fever.","NNDSS - Table I. infrequently reported notifiable diseases (https://catalog.data.gov/dataset/02b5e413-d746-43ee-bd52-eac4e33ecb41) is licensed under U.S. Government Work (http://www.usa.gov/publicdomain/label/1.0/)","Centers for Disease Control and Prevention","[""2015"",""anthrax"",""arboviral-diseases"",""botulism"",""brucellosis"",""california-serogroup-virus-disease"",""chancroid"",""chikungunya-virus"",""cholera"",""crimean-congo"",""cyclosporiasis"",""diphtheria"",""eastern-equine-virus-disease"",""ebola"",""encephalitis"",""guanarito"",""haemophilus-influenzae-invasive"",""hansen-disease"",""hantavirus-infection"",""hantavirus-pulmonary-syndrome"",""hemolytic-uremic-syndrome"",""hepatitis-b-infection-perinatal"",""influenza-associated-pediatric-mortality"",""junin"",""lassa-fever"",""leptospirosis"",""listeriosis"",""lujo-virus"",""machupo"",""marburg-fever"",""measles"",""meningococcal-disease-invasive"",""mmwr"",""nedss"",""netss"",""nndss"",""novel-influenza-a"",""plague"",""polio-virus-infection-nonparalytic"",""poliomyelitis-paralytic"",""postdiarrheal"",""powassan-virus-disease"",""psittacosis"",""q-fever"",""rabies-human"",""sabia-associated"",""sars-cov"",""smallpox"",""st-louis-virus-disease"",""streptococcal-toxic-shock-syndrome"",""syphilis-congenital-age-lt1-yr"",""toxic-shock-syndrome-staphylococcal"",""trichinellosis"",""tularemia"",""typhoid-fever"",""vancomycin"",""viral-hemorrhagic-fever"",""western-equine-virus-disease"",""wonder"",""yellow-fever""]","[""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services"",""U.S. Department of Health & Human Services""]","[""8f344fbf5f63e6610f90f32ff75e33027bbfd35ea1b5fe7a32db4ce7cc50c88e.text.csv"",""92302c294f2dc6bfe5a123c6e301d154865aeaee2304be4bb02810a87a5a34b5.application.rdf+xml"",""4695b4189a5de7e9a550fc1291b966a4ece80f88f87631a8d4f79abd98900d1c.application.json"",""2f464f9b319a967daf28f6c61fbdfb14ad344691141aa253df88952a60934e54.text.xml""]"
